"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g014370"	0.00406538124388367	0.00259954545912392	0.0104609373332842	"Scaffold_01"	37277926	37336883	"Q11002"	"CANA_DROME"	"Calpain-A (EC 3.4.22.-) (Calcium-activated neutral proteinase A) (CANP A) [Cleaved into: Calpain-A catalytic subunit]"	"GO:0004198; GO:0005509; GO:0005737; GO:0006508; GO:0007520; GO:0008340; GO:0008345; GO:0009953; GO:0015629; GO:0016322; GO:0016540; GO:0042335; GO:0043025; GO:0050832"	"actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; calcium ion binding [GO:0005509]; calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; cuticle development [GO:0042335]; defense response to fungus [GO:0050832]; determination of adult lifespan [GO:0008340]; dorsal/ventral pattern formation [GO:0009953]; larval locomotory behavior [GO:0008345]; myoblast fusion [GO:0007520]; neuron remodeling [GO:0016322]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508]"
"PGEN_.00g015800"	0.0160140018578994	0.0113978152092618	4.87837697157983e-05	"Scaffold_01"	42028001	42054472	"O76840"	"PPN1_CAEEL"	"Papilin (Abnormal cell migration protein 6)"	"GO:0000902; GO:0002119; GO:0004867; GO:0005604; GO:0008233; GO:0009792; GO:0032504; GO:0048598"	"basement membrane [GO:0005604]; peptidase activity [GO:0008233]; serine-type endopeptidase inhibitor activity [GO:0004867]; cell morphogenesis [GO:0000902]; embryo development ending in birth or egg hatching [GO:0009792]; embryonic morphogenesis [GO:0048598]; multicellular organism reproduction [GO:0032504]; nematode larval development [GO:0002119]"
"PGEN_.00g017070"	0.334712851533845	6.19417157666832e-07	7.91689619952913e-12	"Scaffold_01"	46195246	46202441	NA	NA	NA	NA	NA
"PGEN_.00g017150"	8.62841046075522e-08	9.65784742381606e-52	3.19003448244804e-07	"Scaffold_01"	46434018	46434647	NA	NA	NA	NA	NA
"PGEN_.00g017320"	0.0134026777318015	1.27753824225953e-09	3.14985863888405e-09	"Scaffold_01"	46778649	46781301	NA	NA	NA	NA	NA
"PGEN_.00g017330"	0.673228669191233	2.3897913371254e-09	0.0529522560069557	"Scaffold_01"	46781408	46781914	NA	NA	NA	NA	NA
"PGEN_.00g018080"	0.0308810087245901	0.0265996420031805	0.00866349482546986	"Scaffold_01"	48861199	48922414	"G5EFX6"	"SLIT1_CAEEL"	"Slit homolog 1 protein (Slt-1)"	"GO:0001764; GO:0005102; GO:0005509; GO:0005576; GO:0008201; GO:0016199; GO:0033563; GO:0048495; GO:0048843; GO:0097374; GO:1905489"	"extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; heparin binding [GO:0008201]; Roundabout binding [GO:0048495]; signaling receptor binding [GO:0005102]; axon midline choice point recognition [GO:0016199]; dorsal/ventral axon guidance [GO:0033563]; negative regulation of axon extension involved in axon guidance [GO:0048843]; neuron migration [GO:0001764]; regulation of sensory neuron axon guidance [GO:1905489]; sensory neuron axon guidance [GO:0097374]"
"PGEN_.00g018230"	0.110327819612925	0.0220885563395627	0.606979509313504	"Scaffold_01"	49233103	49245067	NA	NA	NA	NA	NA
"PGEN_.00g024620"	0.175787310469219	0.0306828759875857	0.0593534172239299	"Scaffold_01"	68239257	68268096	"Q4R6I5"	"CLHC1_MACFA"	"Clathrin heavy chain linker domain-containing protein 1"	""	""
"PGEN_.00g026390"	4.94952395712254e-38	7.75389547332754e-50	0.00179118912946325	"Scaffold_01"	72980147	73044811	NA	NA	NA	NA	NA
"PGEN_.00g026840"	0.0516579531621567	1.28169002531436e-10	0.831716523016601	"Scaffold_01"	74227898	74278041	NA	NA	NA	NA	NA
"PGEN_.00g027240"	0.774174788505206	0.0274398341163841	0.00025584351110656	"Scaffold_01"	75571967	75580536	NA	NA	NA	NA	NA
"PGEN_.00g029230"	0.00344993907085948	2.01470601540817e-07	0.45849472530356	"Scaffold_01"	80283358	80335940	"Q8TAE6"	"PP14C_HUMAN"	"Protein phosphatase 1 regulatory subunit 14C (Kinase-enhanced PP1 inhibitor) (PKC-potentiated PP1 inhibitory protein) (Serologically defined breast cancer antigen NY-BR-81)"	"GO:0004865; GO:0005737; GO:0016020; GO:0042325"	"cytoplasm [GO:0005737]; membrane [GO:0016020]; protein serine/threonine phosphatase inhibitor activity [GO:0004865]; regulation of phosphorylation [GO:0042325]"
"PGEN_.00g031560"	0.955548891656868	0.021356002989244	0.000235643337901875	"Scaffold_01"	86203017	86223056	"Q95LU3"	"FBCD1_MACFA"	"Fibrinogen C domain-containing protein 1"	"GO:0008061; GO:0016020; GO:0016021; GO:0046872"	"integral component of membrane [GO:0016021]; membrane [GO:0016020]; chitin binding [GO:0008061]; metal ion binding [GO:0046872]"
"PGEN_.00g034230"	0.439946823382043	4.55010252710526e-09	3.7397193247595e-05	"Scaffold_02"	3270822	3271806	NA	NA	NA	NA	NA
"PGEN_.00g034240"	1.92079324806683e-08	2.59879592352157e-38	0.00128118103071913	"Scaffold_02"	3271834	3272760	NA	NA	NA	NA	NA
"PGEN_.00g034810"	0.477138247121062	0.0409244247707866	0.376547124944178	"Scaffold_02"	4710391	4744045	NA	NA	NA	NA	NA
"PGEN_.00g036880"	9.69782695304373e-08	1.71331908483891e-09	5.00738589646284e-19	"Scaffold_02"	9717263	9781629	"Q68CJ6"	"SLIP_HUMAN"	"Nuclear GTPase SLIP-GC (EC 3.6.1.-) (Speckled-like pattern in the germinal center)"	"GO:0003924; GO:0005525; GO:0016607; GO:0033262; GO:0043066; GO:0071222"	"nuclear speck [GO:0016607]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cellular response to lipopolysaccharide [GO:0071222]; negative regulation of apoptotic process [GO:0043066]; regulation of nuclear cell cycle DNA replication [GO:0033262]"
"PGEN_.00g038260"	0.0912155126747019	1.49493319012682e-39	2.32085496916331e-11	"Scaffold_02"	13711841	13715006	NA	NA	NA	NA	NA
"PGEN_.00g040310"	0.724353425268714	0.0237031168935883	0.144882421467378	"Scaffold_02"	19833619	19852765	NA	NA	NA	NA	NA
"PGEN_.00g040330"	0.444043611520409	0.0394132252514478	0.700372600745351	"Scaffold_02"	19899297	19899863	NA	NA	NA	NA	NA
"PGEN_.00g043230"	0.0202733384749655	0.0466569006571067	0.000554615861507744	"Scaffold_02"	28163794	28217702	"Q9D4I2"	"MEII1_MOUSE"	"Meiosis inhibitor protein 1 (Meiosis defective protein 1)"	"GO:0005623; GO:0007141; GO:0007276; GO:0007286; GO:0045141; GO:0051321"	"cell [GO:0005623]; gamete generation [GO:0007276]; male meiosis I [GO:0007141]; meiotic cell cycle [GO:0051321]; meiotic telomere clustering [GO:0045141]; spermatid development [GO:0007286]"
"PGEN_.00g043790"	7.06995124504302e-28	4.24894266454276e-55	3.10546364728877e-20	"Scaffold_02"	29899614	29910977	"P97346"	"NXN_MOUSE"	"Nucleoredoxin (EC 1.8.1.8) (Protein Red-1)"	"GO:0001701; GO:0004791; GO:0005623; GO:0005634; GO:0005829; GO:0016055; GO:0030154; GO:0030178; GO:0031397; GO:0045454; GO:0047134; GO:0072358"	"cell [GO:0005623]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-disulfide reductase activity [GO:0047134]; thioredoxin-disulfide reductase activity [GO:0004791]; cardiovascular system development [GO:0072358]; cell differentiation [GO:0030154]; cell redox homeostasis [GO:0045454]; in utero embryonic development [GO:0001701]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of Wnt signaling pathway [GO:0030178]; Wnt signaling pathway [GO:0016055]"
"PGEN_.00g049680"	0.99023529101779	0.00961983485429527	0.896925579557614	"Scaffold_02"	45747550	45783679	"Q460N5"	"PAR14_HUMAN"	"Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)"	"GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006471; GO:0010629; GO:0016020; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:0070212; GO:0070403; GO:0140289; GO:1902216; GO:1990404"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; enzyme binding [GO:0019899]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; NAD+ binding [GO:0070403]; protein ADP-ribosylase activity [GO:1990404]; innate immune response [GO:0045087]; negative regulation of gene expression [GO:0010629]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; positive regulation of interleukin-4-mediated signaling pathway [GO:1902216]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein ADP-ribosylation [GO:0006471]; protein mono-ADP-ribosylation [GO:0140289]; protein poly-ADP-ribosylation [GO:0070212]"
"PGEN_.00g049950"	1.87911576006574e-198	2.00715810045396e-95	1.68619423765051e-18	"Scaffold_02"	46625003	46631377	"Q8NET6"	"CHSTD_HUMAN"	"Carbohydrate sulfotransferase 13 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 3) (Chondroitin 4-sulfotransferase 3) (C4ST-3) (C4ST3)"	"GO:0000139; GO:0001537; GO:0008146; GO:0016021; GO:0016051; GO:0030166; GO:0030206; GO:0047756"	"Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; chondroitin 4-sulfotransferase activity [GO:0047756]; N-acetylgalactosamine 4-O-sulfotransferase activity [GO:0001537]; sulfotransferase activity [GO:0008146]; carbohydrate biosynthetic process [GO:0016051]; chondroitin sulfate biosynthetic process [GO:0030206]; proteoglycan biosynthetic process [GO:0030166]"
"PGEN_.00g051410"	0.0496802460607271	0.0021590845086765	0.343836410900574	"Scaffold_02"	50737403	50741672	NA	NA	NA	NA	NA
"PGEN_.00g051430"	0.743340667592993	0.0275330999195033	3.63899800054801e-06	"Scaffold_02"	50797608	50888432	"Q2HJF4"	"PBLD_BOVIN"	"Phenazine biosynthesis-like domain-containing protein (EC 5.1.-.-)"	"GO:0005737; GO:0009058; GO:0010633; GO:0010719; GO:0016853; GO:0030277; GO:0030512; GO:0042802; GO:0050680; GO:0060392; GO:0060394"	"cytoplasm [GO:0005737]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]; biosynthetic process [GO:0009058]; maintenance of gastrointestinal epithelium [GO:0030277]; negative regulation of epithelial cell migration [GO:0010633]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of epithelial to mesenchymal transition [GO:0010719]; negative regulation of pathway-restricted SMAD protein phosphorylation [GO:0060394]; negative regulation of SMAD protein signal transduction [GO:0060392]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]"
"PGEN_.00g052870"	0.939363049027792	0.000392255187477131	0.306659054718875	"Scaffold_02"	54732199	54738909	"Q9UPT5"	"EXOC7_HUMAN"	"Exocyst complex component 7 (Exocyst complex component Exo70)"	"GO:0000145; GO:0005815; GO:0005829; GO:0005886; GO:0006887; GO:0015031; GO:0016020; GO:0016241; GO:0032584; GO:0034451; GO:0090543; GO:2000535"	"centriolar satellite [GO:0034451]; cytosol [GO:0005829]; exocyst [GO:0000145]; Flemming body [GO:0090543]; growth cone membrane [GO:0032584]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; plasma membrane [GO:0005886]; exocytosis [GO:0006887]; protein transport [GO:0015031]; regulation of entry of bacterium into host cell [GO:2000535]; regulation of macroautophagy [GO:0016241]"
"PGEN_.00g053170"	3.24818486826933e-06	0.000123951533420904	2.69827859364204e-06	"Scaffold_02"	55381667	55443330	"Q8N695"	"SC5A8_HUMAN"	"Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)"	"GO:0005886; GO:0006811; GO:0006915; GO:0008028; GO:0015129; GO:0015552; GO:0015913; GO:0016021; GO:0016324; GO:0022803; GO:0034356; GO:0070062; GO:0140161"	"apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; lactate transmembrane transporter activity [GO:0015129]; monocarboxylate:sodium symporter activity [GO:0140161]; monocarboxylic acid transmembrane transporter activity [GO:0008028]; passive transmembrane transporter activity [GO:0022803]; propionate transmembrane transporter activity [GO:0015552]; apoptotic process [GO:0006915]; ion transport [GO:0006811]; NAD biosynthesis via nicotinamide riboside salvage pathway [GO:0034356]; short-chain fatty acid import [GO:0015913]"
"PGEN_.00g054290"	9.95882521050073e-07	0.00126647401293014	0.490967333319064	"Scaffold_02"	58580204	58593548	"O43808"	"PM34_HUMAN"	"Peroxisomal membrane protein PMP34 (34 kDa peroxisomal membrane protein) (Solute carrier family 25 member 17)"	"GO:0000295; GO:0001561; GO:0005347; GO:0005777; GO:0005778; GO:0005779; GO:0006635; GO:0015217; GO:0015228; GO:0015230; GO:0015867; GO:0015908; GO:0016020; GO:0044610; GO:0051087; GO:0051724; GO:0080122"	"integral component of peroxisomal membrane [GO:0005779]; membrane [GO:0016020]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; adenine nucleotide transmembrane transporter activity [GO:0000295]; ADP transmembrane transporter activity [GO:0015217]; AMP transmembrane transporter activity [GO:0080122]; ATP transmembrane transporter activity [GO:0005347]; chaperone binding [GO:0051087]; coenzyme A transmembrane transporter activity [GO:0015228]; FAD transmembrane transporter activity [GO:0015230]; FMN transmembrane transporter activity [GO:0044610]; NAD transmembrane transporter activity [GO:0051724]; ATP transport [GO:0015867]; fatty acid alpha-oxidation [GO:0001561]; fatty acid beta-oxidation [GO:0006635]; fatty acid transport [GO:0015908]"
"PGEN_.00g054340"	0.00794733925807516	0.00458171613749135	0.00129299270640654	"Scaffold_02"	58737793	58738026	NA	NA	NA	NA	NA
"PGEN_.00g057380"	0.310358717401567	7.30328226628941e-12	6.60436949101386e-08	"Scaffold_02"	67898208	67904591	"Q9ESD1"	"PRSS8_MOUSE"	"Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]"	"GO:0004252; GO:0005615; GO:0005886; GO:0010765; GO:0016021; GO:0017080; GO:0019897; GO:0045121; GO:0046658; GO:0070633; GO:1902307"	"anchored component of plasma membrane [GO:0046658]; extracellular space [GO:0005615]; extrinsic component of plasma membrane [GO:0019897]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; sodium channel regulator activity [GO:0017080]; positive regulation of sodium ion transmembrane transport [GO:1902307]; positive regulation of sodium ion transport [GO:0010765]; transepithelial transport [GO:0070633]"
"PGEN_.00g057390"	0.236014350249625	0.000287743175805685	0.0496018477494092	"Scaffold_02"	67930907	67946451	"Q9ES54"	"NPL4_RAT"	"Nuclear protein localization protein 4 homolog (Protein NPL4)"	"GO:0005634; GO:0005829; GO:0006511; GO:0007030; GO:0030970; GO:0031625; GO:0032480; GO:0034098; GO:0036501; GO:0039536; GO:0043130; GO:0043161; GO:0044877; GO:0046872; GO:0051117"	"cytosol [GO:0005829]; nucleus [GO:0005634]; UFD1-NPL4 complex [GO:0036501]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]; ATPase binding [GO:0051117]; metal ion binding [GO:0046872]; protein-containing complex binding [GO:0044877]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; Golgi organization [GO:0007030]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent protein catabolic process [GO:0006511]"
"PGEN_.00g058070"	0.218686147535138	0.00577330483987816	0.950322537239316	"Scaffold_02"	69507709	69507921	NA	NA	NA	NA	NA
"PGEN_.00g060400"	0.825394846416433	0.00332756124164344	0.130512305473397	"Scaffold_03"	7144218	7178145	"Q93099"	"HGD_HUMAN"	"Homogentisate 1,2-dioxygenase (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)"	"GO:0004411; GO:0005829; GO:0006520; GO:0006559; GO:0006572; GO:0042802; GO:0046872; GO:0070062"	"cytosol [GO:0005829]; extracellular exosome [GO:0070062]; homogentisate 1,2-dioxygenase activity [GO:0004411]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; cellular amino acid metabolic process [GO:0006520]; L-phenylalanine catabolic process [GO:0006559]; tyrosine catabolic process [GO:0006572]"
"PGEN_.00g061770"	3.95366850561955e-07	3.07815951475433e-05	7.01874126642679e-18	"Scaffold_03"	10777571	10781112	"Q6AZB8"	"HARB1_DANRE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005737; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g062900"	0.0312816886945324	0.0481306399389377	0.000554615861507744	"Scaffold_03"	13950277	13996316	NA	NA	NA	NA	NA
"PGEN_.00g065100"	0.957241545710445	0.0415769372728536	0.841152740026572	"Scaffold_03"	20072500	20102998	NA	NA	NA	NA	NA
"PGEN_.00g065700"	8.34067118032795e-05	0.0450026932386791	0.700372600745351	"Scaffold_03"	21395485	21421405	"P80174"	"SODC_CARCR"	"Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)"	"GO:0004784; GO:0005634; GO:0005737; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]"
"PGEN_.00g065870"	0.000138340027110179	0.0351611484662239	0.00521194087872873	"Scaffold_03"	21923906	22118212	"O75691"	"UTP20_HUMAN"	"Small subunit processome component 20 homolog (Down-regulated in metastasis protein) (Novel nucleolar protein 73) (NNP73) (Protein Key-1A6)"	"GO:0000447; GO:0000472; GO:0000480; GO:0003723; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0006364; GO:0008285; GO:0030686; GO:0030688; GO:0032040"	"90S preribosome [GO:0030686]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]; RNA binding [GO:0003723]; endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; negative regulation of cell population proliferation [GO:0008285]; rRNA processing [GO:0006364]"
"PGEN_.00g068720"	3.7206938691062e-14	3.04824651422142e-09	6.4607005212228e-28	"Scaffold_03"	29524834	29525839	NA	NA	NA	NA	NA
"PGEN_.00g069610"	0.000144644115395024	0.00282750347505024	2.59508908651369e-11	"Scaffold_03"	32387002	32406962	NA	NA	NA	NA	NA
"PGEN_.00g069640"	0.323225345261629	0.00893729370456327	0.412941417368466	"Scaffold_03"	32515913	32542975	NA	NA	NA	NA	NA
"PGEN_.00g069910"	0.411722692438663	0.00491270188442541	0.904678644360368	"Scaffold_03"	33003978	33010278	NA	NA	NA	NA	NA
"PGEN_.00g074750"	0.622688844435424	0.0237501869578131	0.00056568045704322	"Scaffold_03"	47867910	47868293	NA	NA	NA	NA	NA
"PGEN_.00g075620"	0.014678909850144	0.00333687137929181	0.388175527214963	"Scaffold_03"	50571073	50595604	NA	NA	NA	NA	NA
